city,district,block,source,title,area_m2,rent_month_yuan,rent_per_m2,page
Beijing,Haidian,Wanliu,fang,4室2厅万泉新新家园,200.0,34000.0,170.0,2
Beijing,Haidian,Wanliu,fang,蜂鸟社区1室1厅精装修,52.0,5600.0,107.6923076923077,2
Beijing,Haidian,Wanliu,fang,4室2厅万泉新新家园,248.0,35000.0,141.1290322580645,2
Beijing,Haidian,Wanliu,fang,2室1厅锋尚国际公寓,67.0,11500.0,171.6417910447761,2
Beijing,Haidian,Wanliu,fang,涧桥泊屋6室2厅豪华装修,389.0,85000.0,218.5089974293059,2
Beijing,Haidian,Wanliu,fang,涧桥泊屋4室2厅精装修,194.0,28000.0,144.3298969072165,2
Beijing,Haidian,Wanliu,fang,万柳书院4室2厅精装修,323.0,145000.0,448.91640866873064,2
Beijing,Haidian,Wanliu,fang,5室3厅万城华府龙园,395.0,60000.0,151.8987341772152,2
Beijing,Haidian,Wanliu,fang,万泉新新家园 4室2卫2厅 269平精装修 4300,269.0,38000.0,141.26394052044608,2
Beijing,Haidian,Wanliu,fang,蜂鸟社区1室1厅精装修,52.0,5600.0,107.6923076923077,2
Beijing,Haidian,Wanliu,fang,涧桥泊屋4室2厅精装修,194.0,28000.0,144.3298969072165,2
Beijing,Haidian,Wanliu,fang,万柳书院三面采光大平层 自住豪华装修 有车位,323.0,145000.0,448.91640866873064,2
Beijing,Haidian,Wanliu,fang,5室3厅万城华府龙园,395.0,60000.0,151.8987341772152,2
Beijing,Haidian,Wanliu,fang,3室2厅万泉新新家园,136.0,23000.0,169.11764705882354,3
Beijing,Haidian,Wanliu,fang,南北通透万泉庄1室1厅精装修,45.0,6700.0,148.88888888888889,3
Beijing,Haidian,Wanliu,fang,万城华府龙园 395平大平层 带 200 平花园 半,395.0,60000.0,151.8987341772152,3
Beijing,Haidian,Wanliu,fang,1室1厅锋尚国际公寓,75.0,8500.0,113.33333333333333,3
Beijing,Haidian,Wanliu,fang,碧水云天 2室1卫2厅 98平精装修 15000元/,98.0,15000.0,153.0612244897959,3
Beijing,Haidian,Wanliu,fang,1室1厅碧水云天2期,81.0,9900.0,122.22222222222223,3
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天2期,171.0,25000.0,146.19883040935673,3
Beijing,Haidian,Wanliu,fang,涧桥泊屋4室2厅豪华装修,199.0,45000.0,226.13065326633165,3
Beijing,Haidian,Wanliu,fang,1室1厅碧水云天2期,61.0,9800.0,160.65573770491804,3
Beijing,Haidian,Wanliu,fang,4室2厅万泉新新家园,248.0,35000.0,141.1290322580645,3
Beijing,Haidian,Wanliu,fang,涧桥泊屋4室2厅豪华装修,199.0,45000.0,226.13065326633165,3
Beijing,Haidian,Wanliu,fang,2室2厅碧水云天1期,99.0,15500.0,156.56565656565655,3
Beijing,Haidian,Wanliu,fang,4室2厅万泉新新家园,200.0,34000.0,170.0,3
Beijing,Haidian,Wanliu,fang,万城华府海园 5室3厅4卫 视野开阔 主卧朝南,381.0,120000.0,314.96062992125985,3
Beijing,Haidian,Wanliu,fang,2室1厅光大水墨风景,99.0,17500.0,176.76767676767676,3
Beijing,Haidian,Wanliu,fang,万柳书院 3室3卫2厅 268.61平精装修 110,268.0,110000.0,410.44776119402985,3
Beijing,Haidian,Wanliu,fang,3室2厅万泉新新家园,136.0,23000.0,169.11764705882354,3
Beijing,Haidian,Wanliu,fang,2室2厅万城华府龙园,150.0,25800.0,172.0,3
Beijing,Haidian,Wanliu,fang,1室1厅碧水云天2期,81.0,9900.0,122.22222222222223,3
Beijing,Haidian,Wanliu,fang,2室1厅阳春光华枫树园,105.0,11000.0,104.76190476190476,3
Beijing,Haidian,Wanliu,fang,5室3厅万城华府龙园,395.0,60000.0,151.8987341772152,3
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天1期,136.0,19000.0,139.7058823529412,3
Beijing,Haidian,Wanliu,fang,5室3厅万城华府海园,378.0,100000.0,264.55026455026456,3
Beijing,Haidian,Wanliu,fang,涧桥泊屋4室2厅精装修,194.0,28000.0,144.3298969072165,3
Beijing,Haidian,Wanliu,fang,2室2厅阳春光华枫树园,107.0,15900.0,148.5981308411215,3
Beijing,Haidian,Wanliu,fang,4室2厅锋尚国际公寓,156.0,28000.0,179.48717948717947,3
Beijing,Haidian,Wanliu,fang,涧桥泊屋3室2厅豪华装修,127.0,26000.0,204.7244094488189,3
Beijing,Haidian,Wanliu,fang,蜂鸟社区2室1厅精装修,81.0,10600.0,130.8641975308642,3
Beijing,Haidian,Wanliu,fang,光大水墨风景 2室1卫1厅 99平精装修 23000,99.0,17500.0,176.76767676767676,3
Beijing,Haidian,Wanliu,fang,蜂鸟社区1室1厅精装修,42.0,6000.0,142.85714285714286,3
Beijing,Haidian,Wanliu,fang,蜂鸟社区1室1厅精装修,52.0,6500.0,125.0,3
Beijing,Haidian,Wanliu,fang,5室3厅万城华府海园,378.0,100000.0,264.55026455026456,3
Beijing,Haidian,Wanliu,fang,1室1厅碧水云天2期,81.0,9900.0,122.22222222222223,3
Beijing,Haidian,Wanliu,fang,万柳书院4室2厅精装修,323.0,145000.0,448.91640866873064,3
Beijing,Haidian,Wanliu,fang,万柳书院323平南北通透四居 近地铁精装豪宅,323.0,145000.0,448.91640866873064,3
Beijing,Haidian,Wanliu,fang,3室2厅阳春光华枫树园,145.0,21000.0,144.82758620689654,3
Beijing,Haidian,Wanliu,fang,3室1厅碧水云天2期,123.0,20000.0,162.60162601626016,3
Beijing,Haidian,Wanliu,fang,万泉新新 南北通透 户型实用 带南侧的私人场地 很难,159.0,30000.0,188.67924528301887,3
Beijing,Haidian,Wanliu,fang,4室2厅万泉新新家园,269.0,38000.0,141.26394052044608,3
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天2期,115.0,18000.0,156.52173913043478,3
Beijing,Haidian,Wanliu,fang,3室1厅碧水云天2期,156.0,23000.0,147.43589743589743,3
Beijing,Haidian,Wanliu,fang,2室1厅碧水云天1期,99.0,16000.0,161.6161616161616,3
Beijing,Haidian,Wanliu,fang,蜂鸟社区2室1厅精装修,81.0,10600.0,130.8641975308642,3
Beijing,Haidian,Wanliu,fang,蜂鸟社区1室1厅精装修,52.0,5600.0,107.6923076923077,3
Beijing,Haidian,Wanliu,fang,新起点嘉园5室2厅精装修,300.0,32000.0,106.66666666666667,3
Beijing,Haidian,Wanliu,fang,新起点嘉园3室1厅精装修,181.0,19000.0,104.97237569060773,3
Beijing,Haidian,Wanliu,fang,万柳 碧水云天 东向两居室 正对园区 保养好 可长租,99.0,16000.0,161.6161616161616,3
Beijing,Haidian,Wanliu,fang,蜂鸟社区 1室1卫1厅 45平精装修 5800元/月,45.0,5800.0,128.88888888888889,3
Beijing,Haidian,Wanliu,fang,正南蜂鸟社区1室1厅精装修 价格可谈!,50.0,6500.0,130.0,3
Beijing,Haidian,Wanliu,fang,光大水墨风景 3室2卫2厅 164平精装修 3100,164.0,31000.0,189.02439024390245,3
Beijing,Haidian,Wanliu,fang,2室2厅阳春光华枫树园,107.0,15900.0,148.5981308411215,3
Beijing,Haidian,Wanliu,fang,2室1厅阳春光华枫树园,105.0,13000.0,123.80952380952381,3
Beijing,Haidian,Wanliu,fang,3室2厅万泉新新家园,136.0,24000.0,176.47058823529412,3
Beijing,Haidian,Wanliu,fang,南北通透 4室2厅 万泉新新家园,248.0,35000.0,141.1290322580645,3
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天1期,147.0,18500.0,125.85034013605443,3
Beijing,Haidian,Wanliu,fang,蜂鸟社区1室1厅精装修,52.0,6500.0,125.0,3
Beijing,Haidian,Wanliu,fang,南北通透小南庄3室2厅精装修,130.0,14000.0,107.6923076923077,3
Beijing,Haidian,Wanliu,fang,3室1厅碧水云天2期,156.0,23000.0,147.43589743589743,3
Beijing,Haidian,Wanliu,fang,3室1厅万泉新新家园,159.0,30000.0,188.67924528301887,3
Beijing,Haidian,Wanliu,fang,涧桥泊屋4室2厅精装修,194.0,28000.0,144.3298969072165,3
Beijing,Haidian,Wanliu,fang,3室2厅万泉新新家园,136.0,23000.0,169.11764705882354,3
Beijing,Haidian,Wanliu,fang,南北通透万泉庄1室1厅精装修,45.0,6700.0,148.88888888888889,3
Beijing,Haidian,Wanliu,fang,万城华府龙园 395平大平层 带 200 平花园 半,395.0,60000.0,151.8987341772152,3
Beijing,Haidian,Wanliu,fang,1室1厅锋尚国际公寓,75.0,8500.0,113.33333333333333,3
Beijing,Haidian,Wanliu,fang,碧水云天 2室1卫2厅 98平精装修 15000元/,98.0,15000.0,153.0612244897959,3
Beijing,Haidian,Wanliu,fang,1室1厅碧水云天2期,81.0,9900.0,122.22222222222223,3
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天2期,171.0,25000.0,146.19883040935673,3
Beijing,Haidian,Wanliu,fang,涧桥泊屋4室2厅豪华装修,199.0,45000.0,226.13065326633165,3
Beijing,Haidian,Wanliu,fang,1室1厅碧水云天2期,61.0,9800.0,160.65573770491804,3
Beijing,Haidian,Wanliu,fang,4室2厅万泉新新家园,248.0,35000.0,141.1290322580645,3
Beijing,Haidian,Wanliu,fang,涧桥泊屋4室2厅豪华装修,199.0,45000.0,226.13065326633165,3
Beijing,Haidian,Wanliu,fang,2室2厅碧水云天1期,99.0,15500.0,156.56565656565655,3
Beijing,Haidian,Wanliu,fang,4室2厅万泉新新家园,200.0,34000.0,170.0,3
Beijing,Haidian,Wanliu,fang,万城华府海园 5室3厅4卫 视野开阔 主卧朝南,381.0,120000.0,314.96062992125985,3
Beijing,Haidian,Wanliu,fang,2室1厅光大水墨风景,99.0,17500.0,176.76767676767676,3
Beijing,Haidian,Wanliu,fang,万柳书院 3室3卫2厅 268.61平精装修 110,268.0,110000.0,410.44776119402985,3
Beijing,Haidian,Wanliu,fang,3室2厅万泉新新家园,136.0,23000.0,169.11764705882354,3
Beijing,Haidian,Wanliu,fang,2室2厅万城华府龙园,150.0,25800.0,172.0,3
Beijing,Haidian,Wanliu,fang,1室1厅碧水云天2期,81.0,9900.0,122.22222222222223,3
Beijing,Haidian,Wanliu,fang,2室1厅阳春光华枫树园,105.0,11000.0,104.76190476190476,3
Beijing,Haidian,Wanliu,fang,5室3厅万城华府龙园,395.0,60000.0,151.8987341772152,3
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天1期,136.0,19000.0,139.7058823529412,3
Beijing,Haidian,Wanliu,fang,5室3厅万城华府海园,378.0,100000.0,264.55026455026456,3
Beijing,Haidian,Wanliu,fang,涧桥泊屋4室2厅精装修,194.0,28000.0,144.3298969072165,3
Beijing,Haidian,Wanliu,fang,2室2厅阳春光华枫树园,107.0,15900.0,148.5981308411215,3
Beijing,Haidian,Wanliu,fang,4室2厅锋尚国际公寓,156.0,28000.0,179.48717948717947,3
Beijing,Haidian,Wanliu,fang,涧桥泊屋3室2厅豪华装修,127.0,26000.0,204.7244094488189,3
Beijing,Haidian,Wanliu,fang,蜂鸟社区2室1厅精装修,81.0,10600.0,130.8641975308642,3
Beijing,Haidian,Wanliu,fang,光大水墨风景 2室1卫1厅 99平精装修 23000,99.0,17500.0,176.76767676767676,3
Beijing,Haidian,Wanliu,fang,蜂鸟社区1室1厅精装修,42.0,6000.0,142.85714285714286,3
Beijing,Haidian,Wanliu,fang,蜂鸟社区1室1厅精装修,52.0,6500.0,125.0,3
Beijing,Haidian,Wanliu,fang,5室3厅万城华府海园,378.0,100000.0,264.55026455026456,3
Beijing,Haidian,Wanliu,fang,1室1厅碧水云天2期,81.0,9900.0,122.22222222222223,3
Beijing,Haidian,Wanliu,fang,万柳书院4室2厅精装修,323.0,145000.0,448.91640866873064,3
Beijing,Haidian,Wanliu,fang,万柳书院323平南北通透四居 近地铁精装豪宅,323.0,145000.0,448.91640866873064,3
Beijing,Haidian,Wanliu,fang,3室2厅阳春光华枫树园,145.0,21000.0,144.82758620689654,3
Beijing,Haidian,Wanliu,fang,3室1厅碧水云天2期,123.0,20000.0,162.60162601626016,3
Beijing,Haidian,Wanliu,fang,万泉新新 南北通透 户型实用 带南侧的私人场地 很难,159.0,30000.0,188.67924528301887,3
Beijing,Haidian,Wanliu,fang,4室2厅万泉新新家园,269.0,38000.0,141.26394052044608,3
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天2期,115.0,18000.0,156.52173913043478,3
Beijing,Haidian,Wanliu,fang,3室1厅碧水云天2期,156.0,23000.0,147.43589743589743,3
Beijing,Haidian,Wanliu,fang,2室1厅碧水云天1期,99.0,16000.0,161.6161616161616,3
Beijing,Haidian,Wanliu,fang,蜂鸟社区2室1厅精装修,81.0,10600.0,130.8641975308642,3
Beijing,Haidian,Wanliu,fang,蜂鸟社区1室1厅精装修,52.0,5600.0,107.6923076923077,3
Beijing,Haidian,Wanliu,fang,新起点嘉园5室2厅精装修,300.0,32000.0,106.66666666666667,3
Beijing,Haidian,Wanliu,fang,新起点嘉园3室1厅精装修,181.0,19000.0,104.97237569060773,3
Beijing,Haidian,Wanliu,fang,万柳 碧水云天 东向两居室 正对园区 保养好 可长租,99.0,16000.0,161.6161616161616,3
Beijing,Haidian,Wanliu,fang,蜂鸟社区 1室1卫1厅 45平精装修 5800元/月,45.0,5800.0,128.88888888888889,3
Beijing,Haidian,Wanliu,fang,正南蜂鸟社区1室1厅精装修 价格可谈!,50.0,6500.0,130.0,3
Beijing,Haidian,Wanliu,fang,光大水墨风景 3室2卫2厅 164平精装修 3100,164.0,31000.0,189.02439024390245,3
Beijing,Haidian,Wanliu,fang,2室2厅阳春光华枫树园,107.0,15900.0,148.5981308411215,3
Beijing,Haidian,Wanliu,fang,2室1厅阳春光华枫树园,105.0,13000.0,123.80952380952381,3
Beijing,Haidian,Wanliu,fang,3室2厅万泉新新家园,136.0,24000.0,176.47058823529412,3
Beijing,Haidian,Wanliu,fang,南北通透 4室2厅 万泉新新家园,248.0,35000.0,141.1290322580645,3
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天1期,147.0,18500.0,125.85034013605443,3
Beijing,Haidian,Wanliu,fang,蜂鸟社区1室1厅精装修,52.0,6500.0,125.0,3
Beijing,Haidian,Wanliu,fang,南北通透小南庄3室2厅精装修,130.0,14000.0,107.6923076923077,3
Beijing,Haidian,Wanliu,fang,3室1厅碧水云天2期,156.0,23000.0,147.43589743589743,3
Beijing,Haidian,Wanliu,fang,3室1厅万泉新新家园,159.0,30000.0,188.67924528301887,3
Beijing,Haidian,Wanliu,fang,涧桥泊屋4室2厅精装修,194.0,28000.0,144.3298969072165,3
Beijing,Haidian,Wanliu,fang,1室1厅锋尚国际公寓,68.0,9000.0,132.35294117647058,4
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天1期,147.0,18500.0,125.85034013605443,4
Beijing,Haidian,Wanliu,fang,蜂鸟社区1室精装修企业推荐房源,50.0,6000.0,120.0,4
Beijing,Haidian,Wanliu,fang,5室3厅万城华府海园,380.0,90000.0,236.8421052631579,4
Beijing,Haidian,Wanliu,fang,1室1厅锋尚国际公寓,68.0,9000.0,132.35294117647058,4
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天1期,137.0,20000.0,145.98540145985402,4
Beijing,Haidian,Wanliu,fang,5室3厅万城华府龙园,395.0,60000.0,151.8987341772152,4
Beijing,Haidian,Wanliu,fang,4室2厅万泉新新家园,269.0,38000.0,141.26394052044608,4
Beijing,Haidian,Wanliu,fang,蜂鸟社区1室精装修企业推荐房源,50.0,6000.0,120.0,4
Beijing,Haidian,Wanliu,fang,4室2厅万泉新新家园,248.0,35000.0,141.1290322580645,4
Beijing,Haidian,Wanliu,fang,2室1厅阳春光华枫树园,105.0,13000.0,123.80952380952381,4
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天2期,125.0,20000.0,160.0,4
Beijing,Haidian,Wanliu,fang,新起点嘉园2室1厅精装修,124.0,15000.0,120.96774193548387,4
Beijing,Haidian,Wanliu,fang,2室1厅光大水墨风景,99.0,17500.0,176.76767676767676,4
Beijing,Haidian,Wanliu,fang,万柳蜂鸟社区精装一居 高层电梯房 6000元/月,42.0,6000.0,142.85714285714286,4
Beijing,Haidian,Wanliu,fang,蜂鸟社区 1室1卫1厅 52.19平精装修 6500,52.0,6500.0,125.0,4
Beijing,Haidian,Wanliu,fang,3室1厅万泉新新家园,159.0,30000.0,188.67924528301887,4
Beijing,Haidian,Wanliu,fang,光大花园4室2厅精装修,177.0,22000.0,124.29378531073446,4
Beijing,Haidian,Wanliu,fang,新起点嘉园5室2厅精装修,300.0,32000.0,106.66666666666667,4
Beijing,Haidian,Wanliu,fang,光大花园4室2厅精装修,177.0,22000.0,124.29378531073446,4
Beijing,Haidian,Wanliu,fang,4室2厅碧水云天1期,178.0,28500.0,160.1123595505618,4
Beijing,Haidian,Wanliu,fang,5室3厅万城华府龙园,395.0,60000.0,151.8987341772152,4
Beijing,Haidian,Wanliu,fang,蜂鸟社区1室1厅精装修,52.0,5600.0,107.6923076923077,4
Beijing,Haidian,Wanliu,fang,2室2厅阳春光华枫树园,107.0,15900.0,148.5981308411215,4
Beijing,Haidian,Wanliu,fang,新起点嘉园5室2厅精装修,300.0,32000.0,106.66666666666667,4
Beijing,Haidian,Wanliu,fang,蜂鸟社区1室1厅精装修,42.0,6000.0,142.85714285714286,4
Beijing,Haidian,Wanliu,fang,涧桥泊屋4室2厅精装修,194.0,28000.0,144.3298969072165,4
Beijing,Haidian,Wanliu,fang,1室1厅碧水云天2期,61.0,9800.0,160.65573770491804,4
Beijing,Haidian,Wanliu,fang,2室1厅光大水墨风景,99.0,17500.0,176.76767676767676,4
Beijing,Haidian,Wanliu,fang,光大花园4室2厅精装修,177.0,22000.0,124.29378531073446,4
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天2期,115.0,18000.0,156.52173913043478,4
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天1期,136.0,19000.0,139.7058823529412,4
Beijing,Haidian,Wanliu,fang,光大花园2室1厅豪华装修,92.0,13000.0,141.30434782608697,4
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天2期,125.0,20000.0,160.0,4
Beijing,Haidian,Wanliu,fang,1室1厅锋尚国际公寓,68.0,9000.0,132.35294117647058,4
Beijing,Haidian,Wanliu,fang,5室3厅万城华府海园,380.0,90000.0,236.8421052631579,4
Beijing,Haidian,Wanliu,fang,1室1厅碧水云天2期,61.0,9800.0,160.65573770491804,4
Beijing,Haidian,Wanliu,fang,4室2厅锋尚国际公寓,156.0,28000.0,179.48717948717947,4
Beijing,Haidian,Wanliu,fang,5室3厅万城华府龙园,395.0,60000.0,151.8987341772152,4
Beijing,Haidian,Wanliu,fang,涧桥泊屋4室2厅精装修,194.0,28000.0,144.3298969072165,4
Beijing,Haidian,Wanliu,fang,3室2厅万泉新新家园,136.0,23000.0,169.11764705882354,4
Beijing,Haidian,Wanliu,fang,光大花园4室2厅精装修 随时看房 价格可议,177.0,22000.0,124.29378531073446,4
Beijing,Haidian,Wanliu,fang,万柳锋尚国际精装一居 南北通透电梯房,68.0,9000.0,132.35294117647058,4
Beijing,Haidian,Wanliu,fang,1室1厅锋尚国际公寓,68.0,9000.0,132.35294117647058,4
Beijing,Haidian,Wanliu,fang,5室3厅万城华府海园,380.0,90000.0,236.8421052631579,4
Beijing,Haidian,Wanliu,fang,2室1厅光大水墨风景,99.0,17500.0,176.76767676767676,4
Beijing,Haidian,Wanliu,fang,5室3厅万城华府龙园,395.0,60000.0,151.8987341772152,4
Beijing,Haidian,Wanliu,fang,南北通透万柳书院3室2厅豪华装修,213.0,80000.0,375.5868544600939,4
Beijing,Haidian,Wanliu,fang,3室1厅万泉新新家园,159.0,30000.0,188.67924528301887,4
Beijing,Haidian,Wanliu,fang,1室1厅碧水云天2期,81.0,9900.0,122.22222222222223,4
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天1期,137.0,20000.0,145.98540145985402,4
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天2期,171.0,25000.0,146.19883040935673,4
Beijing,Haidian,Wanliu,fang,"假一罚百,万柳书院,2025年新房源,稳定长租,有车",323.0,145000.0,448.91640866873064,4
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天1期,147.0,18500.0,125.85034013605443,4
Beijing,Haidian,Wanliu,fang,3室2厅万泉新新家园,136.0,24000.0,176.47058823529412,4
Beijing,Haidian,Wanliu,fang,万城华府龙园南北通透5居 395平毛坯豪宅 月租6万,395.0,60000.0,151.8987341772152,4
Beijing,Haidian,Wanliu,fang,光大花园4室2厅精装修,177.0,22000.0,124.29378531073446,4
Beijing,Haidian,Wanliu,fang,4室2厅锋尚国际公寓,156.0,28000.0,179.48717948717947,4
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天1期,147.0,18500.0,125.85034013605443,4
Beijing,Haidian,Wanliu,fang,4室2厅光大水墨风景,216.0,38000.0,175.92592592592592,4
Beijing,Haidian,Wanliu,fang,1室1厅锋尚国际公寓,68.0,9000.0,132.35294117647058,4
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天1期,147.0,18500.0,125.85034013605443,4
Beijing,Haidian,Wanliu,fang,蜂鸟社区1室精装修企业推荐房源,50.0,6000.0,120.0,4
Beijing,Haidian,Wanliu,fang,5室3厅万城华府海园,380.0,90000.0,236.8421052631579,4
Beijing,Haidian,Wanliu,fang,1室1厅锋尚国际公寓,68.0,9000.0,132.35294117647058,4
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天1期,137.0,20000.0,145.98540145985402,4
Beijing,Haidian,Wanliu,fang,5室3厅万城华府龙园,395.0,60000.0,151.8987341772152,4
