city,district,block,source,title,area_m2,total_price_yuan,unit_price_yuan_per_m2,page
Beijing,Haidian,Wanliu,fang,4室2厅万泉新新家园,230.01,33990000.0,147776.0,5
Beijing,Haidian,Wanliu,fang,3室2厅阳春光华枫树园,151.0,16600000.0,109933.0,5
Beijing,Haidian,Wanliu,fang,5室2厅碧水云天2期,235.84,35000000.0,148405.0,5
Beijing,Haidian,Wanliu,fang,懋源·璟岳4室2厅豪华装修,201.46,24800000.0,123101.0,5
Beijing,Haidian,Wanliu,fang,3室2厅万泉新新家园,169.6,22900000.0,135023.0,5
Beijing,Haidian,Wanliu,fang,4室2厅万泉新新家园,258.0,32800000.0,127131.0,5
Beijing,Haidian,Wanliu,fang,涧桥泊屋3室2厅豪华装修,127.31,17800000.0,139816.0,5
Beijing,Haidian,Wanliu,fang,3室2厅光大水墨风景,147.15,21500000.0,146109.0,5
Beijing,Haidian,Wanliu,fang,懋源·璟岳4室2厅豪华装修,163.87,21500000.0,131201.0,5
Beijing,Haidian,Wanliu,fang,怡水园3室2厅企业推荐房源,161.0,15250000.0,94720.0,5
Beijing,Haidian,Wanliu,fang,海淀西三环 人车分流社区 精装修 4室2厅阳春光华枫树园,177.0,22900000.0,129378.0,5
Beijing,Haidian,Wanliu,fang,3室2厅万泉新新家园,160.41,27200000.0,169565.0,5
Beijing,Haidian,Wanliu,fang,3室2厅阳春光华橡树园,137.19,18800000.0,137036.0,5
Beijing,Haidian,Wanliu,fang,万泉新新家园 1室0厅1卫 品质小区 格局方正,56.98,6500000.0,114075.0,5
Beijing,Haidian,Wanliu,fang,光大花园2室1厅精装修,93.0,9300000.0,100000.0,5
Beijing,Haidian,Wanliu,fang,蜂鸟家园 1室1厅1卫 品质小区 格局方正,47.6,6500000.0,136554.0,5
Beijing,Haidian,Wanliu,fang,蜂鸟家园 1室1厅1卫 格局方正 品质小区,45.55,5500000.0,120746.0,5
Beijing,Haidian,Wanliu,fang,南北通透涧桥泊屋3室2厅精装修,155.76,26500000.0,170133.0,5
Beijing,Haidian,Wanliu,fang,碧水云天二期精装复式 位置好 观景房 利用率高 急售,238.68,43000000.0,180157.0,5
Beijing,Haidian,Wanliu,fang,"在寂静中品味,在喧闹中生活,此房安闲舒适,是您的选择!",305.0,43000000.0,140983.0,5
Beijing,Haidian,Wanliu,fang,3室2厅万泉新新家园,160.0,26800000.0,167500.0,5
Beijing,Haidian,Wanliu,fang,南北通透康桥水郡3室1厅精装修,127.0,16990000.0,133779.0,5
Beijing,Haidian,Wanliu,fang,怡水园5室2厅精装修,253.72,35000000.0,137947.0,5
Beijing,Haidian,Wanliu,fang,4室2厅万城华府海园,317.97,70000000.0,220146.0,5
Beijing,Haidian,Wanliu,fang,南北通透康桥水郡2室2厅精装修,127.33,17400000.0,136652.0,5
Beijing,Haidian,Wanliu,fang,万泉新新家园 316平 俯瞰园区 豪装 南北通透 五居室,316.0,54000000.0,170886.0,5
Beijing,Haidian,Wanliu,fang,涧桥泊屋3室2厅豪华装修,127.31,17800000.0,139816.0,5
Beijing,Haidian,Wanliu,fang,万柳书院5室2厅豪华装修,413.63,85000000.0,205497.0,5
Beijing,Haidian,Wanliu,fang,3室2厅万泉新新家园,183.0,25600000.0,139890.0,5
Beijing,Haidian,Wanliu,fang,涧桥泊屋2室2厅精装修,121.49,16500000.0,135813.0,5
Beijing,Haidian,Wanliu,fang,3室2厅阳春光华枫树园,151.0,16600000.0,109933.0,5
Beijing,Haidian,Wanliu,fang,南北通透涧桥泊屋3室2厅精装修,171.68,25800000.0,150279.0,5
Beijing,Haidian,Wanliu,fang,锋尚国际公寓 3室2厅2卫 电梯房 品质小区,123.89,14680000.0,118492.0,5
Beijing,Haidian,Wanliu,fang,7室2厅碧水云天2期,305.0,43000000.0,140983.0,5
Beijing,Haidian,Wanliu,fang,2室1厅阳春光华枫树园,90.0,11500000.0,127777.0,5
Beijing,Haidian,Wanliu,fang,3室2厅万泉新新家园,160.0,26800000.0,167500.0,5
Beijing,Haidian,Wanliu,fang,阳春光华 3室2厅2卫 格局方正 客厅带阳台,150.94,20000000.0,132502.0,5
Beijing,Haidian,Wanliu,fang,康桥水郡1室1厅企业推荐房源,49.08,7100000.0,144661.0,5
Beijing,Haidian,Wanliu,fang,4室2厅万城华府海园,318.63,70000000.0,219690.0,5
Beijing,Haidian,Wanliu,fang,万柳 · 阳春光华枫树园 · 2室 · 1厅,89.34,11800000.0,132079.0,5
Beijing,Haidian,Wanliu,fang,蜂鸟家园 2室1厅1卫 经典实用 品质小区,79.92,9000000.0,112612.0,5
Beijing,Haidian,Wanliu,fang,2室1厅万城华府龙园,89.03,19000000.0,213411.0,5
Beijing,Haidian,Wanliu,fang,新起点嘉园3室2厅精装修,158.05,16880000.0,106801.0,5
Beijing,Haidian,Wanliu,fang,2室1厅碧水云天2期,99.0,12980000.0,131111.0,5
Beijing,Haidian,Wanliu,fang,2室1厅阳春光华枫树园,90.0,11500000.0,127777.0,5
Beijing,Haidian,Wanliu,fang,阳春光华 6室3厅3卫 品质小区 主卧朝南,232.19,35000000.0,150738.0,5
Beijing,Haidian,Wanliu,fang,3室2厅万泉新新家园,163.0,24400000.0,149693.0,5
Beijing,Haidian,Wanliu,fang,3室2厅阳春光华枫树园,127.81,14300000.0,111884.0,5
Beijing,Haidian,Wanliu,fang,懋源·璟岳4室2厅豪华装修,209.0,25500000.0,122009.0,5
Beijing,Haidian,Wanliu,fang,万泉新新家园 169.6平3居 南北向精装修 自住保养好,169.6,22900000.0,135023.0,5
Beijing,Haidian,Wanliu,fang,碧水云天西区 3室2厅2卫 经典实用 品质小区,113.31,16500000.0,145618.0,5
Beijing,Haidian,Wanliu,fang,正南新起点嘉园4室3厅精装修,212.92,14000000.0,65752.0,5
Beijing,Haidian,Wanliu,fang,阳春光华枫树园 126.3平3居 西南北向精装修 安静不临街,126.3,14300000.0,113222.0,5
Beijing,Haidian,Wanliu,fang,万泉新新家园 4室2厅3卫 两房朝南 客厅朝南,248.08,45000000.0,181393.0,5
Beijing,Haidian,Wanliu,fang,3室2厅万泉新新家园,171.86,25800000.0,150122.0,5
Beijing,Haidian,Wanliu,fang,南北通透涧桥泊屋3室2厅精装修,156.05,21800000.0,139698.0,5
Beijing,Haidian,Wanliu,fang,南北通透涧桥泊屋3室2厅精装修,164.33,25500000.0,155175.0,6
Beijing,Haidian,Wanliu,fang,5室3厅万城华府龙园,395.2,97000000.0,245445.0,6
Beijing,Haidian,Wanliu,fang,光大花园2室1厅精装修,93.0,9300000.0,100000.0,6
Beijing,Haidian,Wanliu,fang,万柳华府海园 317平 南北通透 精装大宅 企业推荐房源,317.97,70000000.0,220146.0,6
Beijing,Haidian,Wanliu,fang,4室2厅锋尚国际公寓,156.0,21800000.0,139743.0,6
Beijing,Haidian,Wanliu,fang,南北通透涧桥泊屋3室2厅精装修,164.33,25500000.0,155175.0,6
Beijing,Haidian,Wanliu,fang,3室2厅阳春光华枫树园,126.3,14300000.0,113222.0,6
Beijing,Haidian,Wanliu,fang,万泉新新家园 1室0厅1卫 格局方正 品质小区,56.98,6500000.0,114075.0,6
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天2期,125.29,17200000.0,137281.0,6
Beijing,Haidian,Wanliu,fang,海淀 万柳 万泉新新家园 南北复式 不临街 保养好 有车储,330.86,53000000.0,160188.0,6
Beijing,Haidian,Wanliu,fang,4室2厅万城华府海园,288.93,75000000.0,259578.0,6
Beijing,Haidian,Wanliu,fang,新上!!业主诚售!!卖掉回老家!带有车位!!看中好谈!!!,178.28,25680000.0,144043.0,6
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天2期,138.75,20880000.0,150486.0,6
Beijing,Haidian,Wanliu,fang,南北通透康桥水郡2室1厅,127.33,16500000.0,129584.0,6
Beijing,Haidian,Wanliu,fang,怡水园5室2厅精装修,253.72,35000000.0,137947.0,6
Beijing,Haidian,Wanliu,fang,7室2厅碧水云天2期,305.0,43000000.0,140983.0,6
Beijing,Haidian,Wanliu,fang,4室2厅锋尚国际公寓,156.0,21800000.0,139743.0,6
Beijing,Haidian,Wanliu,fang,涧桥泊屋3室2厅豪华装修,127.31,17800000.0,139816.0,6
Beijing,Haidian,Wanliu,fang,5室3厅万泉新新家园,330.86,53000000.0,160188.0,6
Beijing,Haidian,Wanliu,fang,4室3厅碧水云天2期,199.4,26500000.0,132898.0,6
Beijing,Haidian,Wanliu,fang,万柳书院3室2厅精装修,275.32,62000000.0,225192.0,6
Beijing,Haidian,Wanliu,fang,3室1厅阳春光华橡树园,137.19,18500000.0,134849.0,6
Beijing,Haidian,Wanliu,fang,南北通透涧桥泊屋4室2厅,183.08,32000000.0,174786.0,6
Beijing,Haidian,Wanliu,fang,2室1厅锋尚国际公寓,99.0,12990000.0,131212.0,6
Beijing,Haidian,Wanliu,fang,3室2厅阳春光华枫树园,151.0,16600000.0,109933.0,6
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天2期,125.29,17200000.0,137281.0,6
Beijing,Haidian,Wanliu,fang,5室2厅万城华府海园,375.4,98000000.0,261054.0,6
Beijing,Haidian,Wanliu,fang,4室2厅万城华府海园,318.63,70000000.0,219690.0,6
Beijing,Haidian,Wanliu,fang,锋尚国际 二期 恒温恒湿 满五年,139.69,15500000.0,110959.0,6
Beijing,Haidian,Wanliu,fang,5室3厅万泉新新家园,330.86,53000000.0,160188.0,6
Beijing,Haidian,Wanliu,fang,蜂鸟社区 1室 精装修,44.17,6200000.0,140366.0,6
Beijing,Haidian,Wanliu,fang,正南蜂鸟社区1室1厅,47.28,6450000.0,136421.0,6
Beijing,Haidian,Wanliu,fang,懋源·璟岳4室2厅豪华装修,163.87,21500000.0,131201.0,6
Beijing,Haidian,Wanliu,fang,万柳书院5室2厅豪华装修,413.63,85000000.0,205497.0,6
Beijing,Haidian,Wanliu,fang,2室1厅阳春光华枫树园,90.0,11500000.0,127777.0,6
Beijing,Haidian,Wanliu,fang,2室2厅锋尚国际公寓,107.15,12990000.0,121231.0,6
Beijing,Haidian,Wanliu,fang,光大花园2室1厅精装修,93.0,9300000.0,100000.0,6
Beijing,Haidian,Wanliu,fang,南北通透涧桥泊屋2室1厅精装修 有钥匙 可大刀,127.2,14500000.0,113993.0,6
Beijing,Haidian,Wanliu,fang,4室2厅万泉新新家园,218.81,28500000.0,130249.0,6
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天2期,125.29,17500000.0,139675.0,6
Beijing,Haidian,Wanliu,fang,5室3厅万城华府龙园,394.15,100000000.0,253710.0,6
Beijing,Haidian,Wanliu,fang,光大花园3室2厅精装修,121.0,15800000.0,130578.0,6
Beijing,Haidian,Wanliu,fang,4室2厅万泉新新家园,230.01,33990000.0,147776.0,6
Beijing,Haidian,Wanliu,fang,万柳康桥水郡新装修带两车库满两年只有契税,250.9,45000000.0,179354.0,6
Beijing,Haidian,Wanliu,fang,光大花园2室1厅精装修,86.32,9250000.0,107159.0,6
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天2期,113.31,16500000.0,145618.0,6
Beijing,Haidian,Wanliu,fang,怡秀园4室1厅企业推荐房源,121.0,10300000.0,85123.0,6
Beijing,Haidian,Wanliu,fang,蜂鸟社区1室1厅精装修,78.16,7990000.0,102226.0,6
Beijing,Haidian,Wanliu,fang,2室1厅锋尚国际公寓,99.0,12990000.0,131212.0,6
Beijing,Haidian,Wanliu,fang,4室1厅碧水云天1期,180.02,28000000.0,155538.0,6
Beijing,Haidian,Wanliu,fang,康桥水郡3室2厅豪华装修,123.0,17800000.0,144715.0,6
Beijing,Haidian,Wanliu,fang,3室2厅光大水墨风景,147.01,24000000.0,163254.0,6
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天2期,138.75,20880000.0,150486.0,6
Beijing,Haidian,Wanliu,fang,2室1厅锋尚国际公寓,99.0,12990000.0,131212.0,6
Beijing,Haidian,Wanliu,fang,正南新起点嘉园4室3厅精装修,212.92,14000000.0,65752.0,6
Beijing,Haidian,Wanliu,fang,新起点嘉园3室1厅企业推荐房源,109.27,9000000.0,82364.0,6
Beijing,Haidian,Wanliu,fang,3室2厅万泉新新家园,171.05,26000000.0,152002.0,6
Beijing,Haidian,Wanliu,fang,4室2厅锋尚国际公寓,156.0,21800000.0,139743.0,6
Beijing,Haidian,Wanliu,fang,蜂鸟家园 1室1厅1卫 格局方正 品质小区,52.06,5950000.0,114291.0,6
Beijing,Haidian,Wanliu,fang,3室2厅锋尚国际公寓,124.15,15500000.0,124848.0,6
Beijing,Haidian,Wanliu,fang,新起点嘉园3室2厅精装修,158.05,16880000.0,106801.0,7
Beijing,Haidian,Wanliu,fang,懋源·璟岳4室2厅精装修,163.87,16800000.0,102520.0,7
Beijing,Haidian,Wanliu,fang,3室2厅万泉新新家园,182.93,26500000.0,144864.0,7
Beijing,Haidian,Wanliu,fang,5室3厅万城华府龙园,394.15,100000000.0,253710.0,7
Beijing,Haidian,Wanliu,fang,5室2厅万城华府海园,375.4,98000000.0,261054.0,7
Beijing,Haidian,Wanliu,fang,南北通透康桥水郡3室1厅精装修,127.0,16990000.0,133779.0,7
Beijing,Haidian,Wanliu,fang,4室2厅万泉新新家园,218.81,28500000.0,130249.0,7
Beijing,Haidian,Wanliu,fang,高端楼盘 万柳碧水云天 全南居室 安静不临街 满五年商品房,66.7,11000000.0,164917.0,7
Beijing,Haidian,Wanliu,fang,3室1厅碧水云天2期,144.0,18880000.0,131111.0,7
Beijing,Haidian,Wanliu,fang,5室3厅万城华府龙园,395.2,97000000.0,245445.0,7
Beijing,Haidian,Wanliu,fang,怡水园3室2厅企业推荐房源,161.0,15250000.0,94720.0,7
Beijing,Haidian,Wanliu,fang,4室2厅锋尚国际公寓,155.0,21990000.0,141870.0,7
Beijing,Haidian,Wanliu,fang,南北通透康桥水郡3室1厅精装修,127.0,16990000.0,133779.0,7
Beijing,Haidian,Wanliu,fang,4室2厅万泉新新家园,237.95,39800000.0,167262.0,7
Beijing,Haidian,Wanliu,fang,2室1厅阳春光华枫树园,91.83,9600000.0,104541.0,7
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天1期,153.14,23000000.0,150189.0,7
Beijing,Haidian,Wanliu,fang,万柳书院4室2厅豪华装修,323.47,82000000.0,253501.0,7
Beijing,Haidian,Wanliu,fang,5室2厅碧水云天2期,235.84,35000000.0,148405.0,7
Beijing,Haidian,Wanliu,fang,光大花园1室1厅精装修,76.48,7400000.0,96757.0,7
Beijing,Haidian,Wanliu,fang,3室2厅光大水墨风景,152.37,23880000.0,156723.0,7
Beijing,Haidian,Wanliu,fang,"海淀中关村双地铁万柳书院精装3居,高端大平层经典户型亲自拍摄",218.38,54000000.0,247275.0,7
Beijing,Haidian,Wanliu,fang,3室2厅阳春光华枫树园,136.62,14780000.0,108183.0,7
Beijing,Haidian,Wanliu,fang,3室2厅阳春光华枫树园,127.81,14300000.0,111884.0,7
Beijing,Haidian,Wanliu,fang,4室2厅万城华府海园,345.0,81000000.0,234782.0,7
Beijing,Haidian,Wanliu,fang,光大花园2室1厅精装修,93.0,9300000.0,100000.0,7
Beijing,Haidian,Wanliu,fang,3室2厅阳春光华枫树园,142.54,15500000.0,108741.0,7
Beijing,Haidian,Wanliu,fang,万柳书院5室2厅豪华装修,413.63,85000000.0,205497.0,7
Beijing,Haidian,Wanliu,fang,南北通透涧桥泊屋2室1厅精装修,127.2,14500000.0,113993.0,7
Beijing,Haidian,Wanliu,fang,康桥水郡2室1厅精装修,117.57,11990000.0,101981.0,7
Beijing,Haidian,Wanliu,fang,涧桥泊屋2室1厅精装修,115.0,15500000.0,134782.0,7
Beijing,Haidian,Wanliu,fang,5室3厅万泉新新家园,330.86,53000000.0,160188.0,7
Beijing,Haidian,Wanliu,fang,东边户 双明卫 户型方正 看房随时 车储齐全,239.78,39800000.0,165985.0,7
Beijing,Haidian,Wanliu,fang,万柳书院4室2厅豪华装修,323.47,82000000.0,253501.0,7
Beijing,Haidian,Wanliu,fang,南北通透万柳书院3室1厅精装修,218.38,54000000.0,247275.0,7
Beijing,Haidian,Wanliu,fang,南北通透万柳书院3室1厅精装修,218.38,54000000.0,247275.0,7
Beijing,Haidian,Wanliu,fang,万柳 三房朝南 高层观景 保养好 视野开阔 临河社区,146.39,19580000.0,133752.0,7
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天1期,152.51,23000000.0,150809.0,7
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天1期,148.55,24000000.0,161561.0,7
Beijing,Haidian,Wanliu,fang,4室2厅万泉新新家园,237.95,39800000.0,167262.0,7
Beijing,Haidian,Wanliu,fang,4室2厅万泉新新家园,313.7,50500000.0,160981.0,7
Beijing,Haidian,Wanliu,fang,2室2厅万城华府龙园,114.59,24000000.0,209442.0,7
Beijing,Haidian,Wanliu,fang,4室2厅万城华府海园,317.97,70000000.0,220146.0,7
Beijing,Haidian,Wanliu,fang,蜂鸟社区 78.16平1居 东南向精装修 随时签约,78.16,7990000.0,102226.0,7
Beijing,Haidian,Wanliu,fang,3室2厅万泉新新家园,160.0,26800000.0,167500.0,7
Beijing,Haidian,Wanliu,fang,"在寂静中品味,在喧闹中生活,此房安闲舒适,是您的选择!",323.47,82000000.0,253501.0,7
Beijing,Haidian,Wanliu,fang,懋源·璟岳4室2厅豪华装修,163.87,21500000.0,131201.0,7
Beijing,Haidian,Wanliu,fang,4室2厅万泉新新家园,200.05,29800000.0,148962.0,7
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天2期,144.26,23980000.0,166227.0,7
Beijing,Haidian,Wanliu,fang,5室3厅万城华府龙园,395.2,97000000.0,245445.0,7
Beijing,Haidian,Wanliu,fang,汇新家园 南向 大两居室 满五,109.51,9500000.0,86750.0,7
Beijing,Haidian,Wanliu,fang,涧桥泊屋3室1厅精装修,114.93,23800000.0,207082.0,7
Beijing,Haidian,Wanliu,fang,4室2厅万泉新新家园,230.01,33990000.0,147776.0,7
Beijing,Haidian,Wanliu,fang,康桥水郡3室2厅豪华装修,123.0,17800000.0,144715.0,7
Beijing,Haidian,Wanliu,fang,蜂鸟家园 1室0厅1卫 客厅带阳台 客厅朝南,51.84,5680000.0,109567.0,7
Beijing,Haidian,Wanliu,fang,2室1厅阳春光华枫树园,90.0,11500000.0,127777.0,7
Beijing,Haidian,Wanliu,fang,4室2厅万城华府龙园,307.53,76000000.0,247130.0,7
Beijing,Haidian,Wanliu,fang,3室2厅阳春光华枫树园,127.81,14300000.0,111884.0,7
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天1期,148.55,24000000.0,161561.0,7
Beijing,Haidian,Wanliu,fang,3室2厅万泉新新家园,163.0,24400000.0,149693.0,7
Beijing,Haidian,Wanliu,fang,山水倾城 5室2厅3卫 格局方正,253.72,35000000.0,137947.0,8
Beijing,Haidian,Wanliu,fang,光大花园2室1厅精装修,86.32,9250000.0,107159.0,8
Beijing,Haidian,Wanliu,fang,南北通透涧桥泊屋3室2厅精装修,171.68,25800000.0,150279.0,8
Beijing,Haidian,Wanliu,fang,万柳书院3室2厅精装修,275.32,62000000.0,225192.0,8
Beijing,Haidian,Wanliu,fang,康桥水郡1室1厅企业推荐房源,49.08,7100000.0,144661.0,8
Beijing,Haidian,Wanliu,fang,南北通透涧桥泊屋3室2厅精装修,155.76,26500000.0,170133.0,8
Beijing,Haidian,Wanliu,fang,3室2厅光大水墨风景,147.15,21500000.0,146109.0,8
Beijing,Haidian,Wanliu,fang,涧桥泊屋3室2厅精装修,162.52,25500000.0,156903.0,8
Beijing,Haidian,Wanliu,fang,康桥水郡4室2厅精装修,254.0,45500000.0,179133.0,8
Beijing,Haidian,Wanliu,fang,涧桥泊屋2室2厅精装修,121.49,16500000.0,135813.0,8
Beijing,Haidian,Wanliu,fang,懋源·璟岳4室2厅豪华装修,163.87,18900000.0,115335.0,8
Beijing,Haidian,Wanliu,fang,阳春光华 6室3厅3卫 品质小区 主卧朝南,232.19,35000000.0,150738.0,8
Beijing,Haidian,Wanliu,fang,3室2厅阳春光华橡树园,137.19,18800000.0,137036.0,8
Beijing,Haidian,Wanliu,fang,正南新起点嘉园4室3厅精装修,212.92,14000000.0,65752.0,8
Beijing,Haidian,Wanliu,fang,5室3厅万泉新新家园,330.86,53000000.0,160188.0,8
Beijing,Haidian,Wanliu,fang,5室2厅万城华府海园,375.4,98000000.0,261054.0,8
Beijing,Haidian,Wanliu,fang,碧水云天西区 3室2厅2卫 客厅朝南 近地铁,138.75,20880000.0,150486.0,8
Beijing,Haidian,Wanliu,fang,南北通透涧桥泊屋3室2厅精装修,156.05,21800000.0,139698.0,8
Beijing,Haidian,Wanliu,fang,南北通透万柳书院3室1厅精装修,218.38,54000000.0,247275.0,8
Beijing,Haidian,Wanliu,fang,蜂鸟社区2室1厅精装修,78.79,7990000.0,101408.0,8
Beijing,Haidian,Wanliu,fang,3室2厅万泉新新家园,160.41,27200000.0,169565.0,8
Beijing,Haidian,Wanliu,fang,南北通透康桥水郡2室2厅精装修,127.33,17400000.0,136652.0,8
Beijing,Haidian,Wanliu,fang,3室1厅万泉新新家园,164.7,24800000.0,150576.0,8
Beijing,Haidian,Wanliu,fang,4室2厅万泉新新家园,258.0,32800000.0,127131.0,8
Beijing,Haidian,Wanliu,fang,南北通透康桥水郡3室1厅精装修,127.0,16990000.0,133779.0,8
Beijing,Haidian,Wanliu,fang,5室3厅万城华府龙园,395.2,97000000.0,245445.0,8
Beijing,Haidian,Wanliu,fang,3室2厅阳春光华枫树园,143.85,17000000.0,118178.0,8
Beijing,Haidian,Wanliu,fang,锋尚国际公寓 2室1厅1卫 格局方正 品质小区,105.31,12900000.0,122495.0,8
Beijing,Haidian,Wanliu,fang,3室1厅锋尚国际公寓,148.52,16800000.0,113116.0,8
Beijing,Haidian,Wanliu,fang,4室2厅万城华府海园,317.97,70000000.0,220146.0,8
Beijing,Haidian,Wanliu,fang,涧桥泊屋3室1厅精装修,114.93,23800000.0,207082.0,8
Beijing,Haidian,Wanliu,fang,2室1厅碧水云天2期,99.0,12980000.0,131111.0,8
Beijing,Haidian,Wanliu,fang,2室1厅阳春光华枫树园,91.83,9500000.0,103452.0,8
Beijing,Haidian,Wanliu,fang,康桥水郡2室1厅精装修,117.57,11990000.0,101981.0,8
Beijing,Haidian,Wanliu,fang,1室1厅万泉新新家园,55.0,6400000.0,116363.0,8
Beijing,Haidian,Wanliu,fang,3室2厅万泉新新家园,136.83,18500000.0,135204.0,8
Beijing,Haidian,Wanliu,fang,阳春光华 3室2厅2卫 品质小区 格局方正,127.76,15200000.0,118973.0,8
