source,title,rent_month_yuan,area_m2,location,city,district,block,page
zu,5室3厅万城华府海园,100000.0,378.0,海淀,北京,海淀,万柳,3
zu,1室1厅碧水云天2期,9900.0,81.0,海淀,北京,海淀,万柳,3
zu,万柳书院4室2厅精装修,145000.0,323.0,万柳,北京,海淀,万柳,3
zu,万柳书院323平南北通透四居 近地铁精装豪宅,145000.0,323.0,万柳,北京,海淀,万柳,3
zu,3室2厅阳春光华枫树园,21000.0,145.0,海淀,北京,海淀,万柳,3
zu,3室1厅碧水云天2期,20000.0,123.0,海淀,北京,海淀,万柳,3
zu,万泉新新 南北通透 户型实用 带南侧的私人场地 很难,30000.0,159.0,海淀,北京,海淀,万柳,3
zu,4室2厅万泉新新家园,38000.0,269.0,海淀,北京,海淀,万柳,3
zu,3室2厅碧水云天2期,18000.0,115.0,海淀,北京,海淀,万柳,3
zu,3室1厅碧水云天2期,23000.0,156.0,海淀,北京,海淀,万柳,3
zu,2室1厅碧水云天1期,16000.0,99.0,海淀,北京,海淀,万柳,3
zu,蜂鸟社区2室1厅精装修,10600.0,81.0,海淀,北京,海淀,万柳,3
zu,蜂鸟社区1室1厅精装修,5600.0,52.0,海淀,北京,海淀,万柳,3
zu,新起点嘉园5室2厅精装修,32000.0,300.0,海淀,北京,海淀,万柳,3
zu,新起点嘉园3室1厅精装修,19000.0,181.0,海淀,北京,海淀,万柳,3
zu,万柳 碧水云天 东向两居室 正对园区 保养好 可长租,16000.0,99.0,万柳,北京,海淀,万柳,3
zu,蜂鸟社区 1室1卫1厅 45平精装修 5800元/月,5800.0,45.0,海淀,北京,海淀,万柳,3
zu,正南蜂鸟社区1室1厅精装修 价格可谈!,6500.0,50.0,海淀,北京,海淀,万柳,3
zu,光大水墨风景 3室2卫2厅 164平精装修 3100,31000.0,164.0,海淀,北京,海淀,万柳,3
zu,2室2厅阳春光华枫树园,15900.0,107.0,海淀,北京,海淀,万柳,3
zu,2室1厅阳春光华枫树园,13000.0,105.0,海淀,北京,海淀,万柳,3
zu,3室2厅万泉新新家园,24000.0,136.0,海淀,北京,海淀,万柳,3
zu,南北通透 4室2厅 万泉新新家园,35000.0,248.0,海淀,北京,海淀,万柳,3
zu,3室2厅碧水云天1期,18500.0,147.0,海淀,北京,海淀,万柳,3
zu,蜂鸟社区1室1厅精装修,6500.0,52.0,海淀,北京,海淀,万柳,3
zu,南北通透小南庄3室2厅精装修,14000.0,130.0,海淀,北京,海淀,万柳,3
zu,3室1厅碧水云天2期,23000.0,156.0,海淀,北京,海淀,万柳,3
zu,3室1厅万泉新新家园,30000.0,159.0,海淀,北京,海淀,万柳,3
zu,涧桥泊屋4室2厅精装修,28000.0,194.0,海淀,北京,海淀,万柳,3
zu,3室2厅万泉新新家园,23000.0,136.0,海淀,北京,海淀,万柳,3
zu,南北通透万泉庄1室1厅精装修,6700.0,45.0,海淀,北京,海淀,万柳,3
zu,万城华府龙园 395平大平层 带 200 平花园 半,60000.0,395.0,海淀,北京,海淀,万柳,3
zu,1室1厅锋尚国际公寓,8500.0,75.0,海淀,北京,海淀,万柳,3
zu,碧水云天 2室1卫2厅 98平精装修 15000元/,15000.0,98.0,海淀,北京,海淀,万柳,3
zu,1室1厅碧水云天2期,9900.0,81.0,海淀,北京,海淀,万柳,3
zu,3室2厅碧水云天2期,25000.0,171.0,海淀,北京,海淀,万柳,3
zu,涧桥泊屋4室2厅豪华装修,45000.0,199.0,海淀,北京,海淀,万柳,3
zu,1室1厅碧水云天2期,9800.0,61.0,海淀,北京,海淀,万柳,3
zu,4室2厅万泉新新家园,35000.0,248.0,海淀,北京,海淀,万柳,3
zu,涧桥泊屋4室2厅豪华装修,45000.0,199.0,海淀,北京,海淀,万柳,3
zu,2室2厅碧水云天1期,15500.0,99.0,海淀,北京,海淀,万柳,3
zu,4室2厅万泉新新家园,34000.0,200.0,海淀,北京,海淀,万柳,3
zu,万城华府海园 5室3厅4卫 视野开阔 主卧朝南,120000.0,381.0,海淀,北京,海淀,万柳,3
zu,2室1厅光大水墨风景,17500.0,99.0,海淀,北京,海淀,万柳,3
zu,万柳书院 3室3卫2厅 268.61平精装修 110,110000.0,268.0,万柳,北京,海淀,万柳,3
zu,3室2厅万泉新新家园,23000.0,136.0,海淀,北京,海淀,万柳,3
zu,2室2厅万城华府龙园,25800.0,150.0,海淀,北京,海淀,万柳,3
zu,1室1厅碧水云天2期,9900.0,81.0,海淀,北京,海淀,万柳,3
zu,2室1厅阳春光华枫树园,11000.0,105.0,海淀,北京,海淀,万柳,3
zu,5室3厅万城华府龙园,60000.0,395.0,海淀,北京,海淀,万柳,3
zu,3室2厅碧水云天1期,19000.0,136.0,海淀,北京,海淀,万柳,3
zu,5室3厅万城华府海园,100000.0,378.0,海淀,北京,海淀,万柳,3
zu,涧桥泊屋4室2厅精装修,28000.0,194.0,海淀,北京,海淀,万柳,3
zu,2室2厅阳春光华枫树园,15900.0,107.0,海淀,北京,海淀,万柳,3
zu,4室2厅锋尚国际公寓,28000.0,156.0,海淀,北京,海淀,万柳,3
zu,涧桥泊屋3室2厅豪华装修,26000.0,127.0,海淀,北京,海淀,万柳,3
zu,蜂鸟社区2室1厅精装修,10600.0,81.0,海淀,北京,海淀,万柳,3
zu,光大水墨风景 2室1卫1厅 99平精装修 23000,17500.0,99.0,海淀,北京,海淀,万柳,3
zu,蜂鸟社区1室1厅精装修,6000.0,42.0,海淀,北京,海淀,万柳,3
zu,蜂鸟社区1室1厅精装修,6500.0,52.0,海淀,北京,海淀,万柳,3
zu,5室3厅万城华府海园,100000.0,378.0,海淀,北京,海淀,万柳,3
zu,1室1厅碧水云天2期,9900.0,81.0,海淀,北京,海淀,万柳,3
zu,万柳书院4室2厅精装修,145000.0,323.0,万柳,北京,海淀,万柳,3
zu,万柳书院323平南北通透四居 近地铁精装豪宅,145000.0,323.0,万柳,北京,海淀,万柳,3
zu,3室2厅阳春光华枫树园,21000.0,145.0,海淀,北京,海淀,万柳,3
zu,3室1厅碧水云天2期,20000.0,123.0,海淀,北京,海淀,万柳,3
zu,万泉新新 南北通透 户型实用 带南侧的私人场地 很难,30000.0,159.0,海淀,北京,海淀,万柳,3
zu,4室2厅万泉新新家园,38000.0,269.0,海淀,北京,海淀,万柳,3
zu,3室2厅碧水云天2期,18000.0,115.0,海淀,北京,海淀,万柳,3
zu,3室1厅碧水云天2期,23000.0,156.0,海淀,北京,海淀,万柳,3
zu,2室1厅碧水云天1期,16000.0,99.0,海淀,北京,海淀,万柳,3
zu,蜂鸟社区2室1厅精装修,10600.0,81.0,海淀,北京,海淀,万柳,3
zu,蜂鸟社区1室1厅精装修,5600.0,52.0,海淀,北京,海淀,万柳,3
zu,新起点嘉园5室2厅精装修,32000.0,300.0,海淀,北京,海淀,万柳,3
zu,新起点嘉园3室1厅精装修,19000.0,181.0,海淀,北京,海淀,万柳,3
zu,万柳 碧水云天 东向两居室 正对园区 保养好 可长租,16000.0,99.0,万柳,北京,海淀,万柳,3
zu,蜂鸟社区 1室1卫1厅 45平精装修 5800元/月,5800.0,45.0,海淀,北京,海淀,万柳,3
zu,正南蜂鸟社区1室1厅精装修 价格可谈!,6500.0,50.0,海淀,北京,海淀,万柳,3
zu,光大水墨风景 3室2卫2厅 164平精装修 3100,31000.0,164.0,海淀,北京,海淀,万柳,3
zu,2室2厅阳春光华枫树园,15900.0,107.0,海淀,北京,海淀,万柳,3
zu,2室1厅阳春光华枫树园,13000.0,105.0,海淀,北京,海淀,万柳,3
zu,3室2厅万泉新新家园,24000.0,136.0,海淀,北京,海淀,万柳,3
zu,南北通透 4室2厅 万泉新新家园,35000.0,248.0,海淀,北京,海淀,万柳,3
zu,3室2厅碧水云天1期,18500.0,147.0,海淀,北京,海淀,万柳,3
zu,蜂鸟社区1室1厅精装修,6500.0,52.0,海淀,北京,海淀,万柳,3
zu,南北通透小南庄3室2厅精装修,14000.0,130.0,海淀,北京,海淀,万柳,3
zu,3室1厅碧水云天2期,23000.0,156.0,海淀,北京,海淀,万柳,3
zu,3室1厅万泉新新家园,30000.0,159.0,海淀,北京,海淀,万柳,3
zu,涧桥泊屋4室2厅精装修,28000.0,194.0,海淀,北京,海淀,万柳,3
zu,1室1厅锋尚国际公寓,9000.0,68.0,海淀,北京,海淀,万柳,4
zu,3室2厅碧水云天1期,18500.0,147.0,海淀,北京,海淀,万柳,4
zu,蜂鸟社区1室精装修企业推荐房源,6000.0,50.0,海淀,北京,海淀,万柳,4
zu,5室3厅万城华府海园,90000.0,380.0,海淀,北京,海淀,万柳,4
zu,1室1厅锋尚国际公寓,9000.0,68.0,海淀,北京,海淀,万柳,4
zu,3室2厅碧水云天1期,20000.0,137.0,海淀,北京,海淀,万柳,4
zu,5室3厅万城华府龙园,60000.0,395.0,海淀,北京,海淀,万柳,4
zu,4室2厅万泉新新家园,38000.0,269.0,海淀,北京,海淀,万柳,4
zu,蜂鸟社区1室精装修企业推荐房源,6000.0,50.0,海淀,北京,海淀,万柳,4
zu,4室2厅万泉新新家园,35000.0,248.0,海淀,北京,海淀,万柳,4
zu,2室1厅阳春光华枫树园,13000.0,105.0,海淀,北京,海淀,万柳,4
zu,3室2厅碧水云天2期,20000.0,125.0,海淀,北京,海淀,万柳,4
zu,新起点嘉园2室1厅精装修,15000.0,124.0,海淀,北京,海淀,万柳,4
zu,2室1厅光大水墨风景,17500.0,99.0,海淀,北京,海淀,万柳,4
zu,万柳蜂鸟社区精装一居 高层电梯房 6000元/月,6000.0,42.0,万柳,北京,海淀,万柳,4
zu,蜂鸟社区 1室1卫1厅 52.19平精装修 6500,6500.0,52.0,海淀,北京,海淀,万柳,4
zu,3室1厅万泉新新家园,30000.0,159.0,海淀,北京,海淀,万柳,4
zu,光大花园4室2厅精装修,22000.0,177.0,海淀,北京,海淀,万柳,4
zu,新起点嘉园5室2厅精装修,32000.0,300.0,海淀,北京,海淀,万柳,4
zu,光大花园4室2厅精装修,22000.0,177.0,海淀,北京,海淀,万柳,4
zu,4室2厅碧水云天1期,28500.0,178.0,海淀,北京,海淀,万柳,4
zu,5室3厅万城华府龙园,60000.0,395.0,海淀,北京,海淀,万柳,4
zu,蜂鸟社区1室1厅精装修,5600.0,52.0,海淀,北京,海淀,万柳,4
zu,2室2厅阳春光华枫树园,15900.0,107.0,海淀,北京,海淀,万柳,4
zu,新起点嘉园5室2厅精装修,32000.0,300.0,海淀,北京,海淀,万柳,4
zu,蜂鸟社区1室1厅精装修,6000.0,42.0,海淀,北京,海淀,万柳,4
zu,涧桥泊屋4室2厅精装修,28000.0,194.0,海淀,北京,海淀,万柳,4
zu,1室1厅碧水云天2期,9800.0,61.0,海淀,北京,海淀,万柳,4
zu,2室1厅光大水墨风景,17500.0,99.0,海淀,北京,海淀,万柳,4
zu,光大花园4室2厅精装修,22000.0,177.0,海淀,北京,海淀,万柳,4
zu,3室2厅碧水云天2期,18000.0,115.0,海淀,北京,海淀,万柳,4
zu,3室2厅碧水云天1期,19000.0,136.0,海淀,北京,海淀,万柳,4
zu,光大花园2室1厅豪华装修,13000.0,92.0,海淀,北京,海淀,万柳,4
zu,3室2厅碧水云天2期,20000.0,125.0,海淀,北京,海淀,万柳,4
zu,1室1厅锋尚国际公寓,9000.0,68.0,海淀,北京,海淀,万柳,4
zu,5室3厅万城华府海园,90000.0,380.0,海淀,北京,海淀,万柳,4
zu,1室1厅碧水云天2期,9800.0,61.0,海淀,北京,海淀,万柳,4
zu,4室2厅锋尚国际公寓,28000.0,156.0,海淀,北京,海淀,万柳,4
zu,5室3厅万城华府龙园,60000.0,395.0,海淀,北京,海淀,万柳,4
zu,涧桥泊屋4室2厅精装修,28000.0,194.0,海淀,北京,海淀,万柳,4
zu,3室2厅万泉新新家园,23000.0,136.0,海淀,北京,海淀,万柳,4
zu,光大花园4室2厅精装修 随时看房 价格可议,22000.0,177.0,海淀,北京,海淀,万柳,4
zu,万柳锋尚国际精装一居 南北通透电梯房,9000.0,68.0,万柳,北京,海淀,万柳,4
zu,1室1厅锋尚国际公寓,9000.0,68.0,海淀,北京,海淀,万柳,4
zu,5室3厅万城华府海园,90000.0,380.0,海淀,北京,海淀,万柳,4
zu,2室1厅光大水墨风景,17500.0,99.0,海淀,北京,海淀,万柳,4
zu,5室3厅万城华府龙园,60000.0,395.0,海淀,北京,海淀,万柳,4
zu,南北通透万柳书院3室2厅豪华装修,80000.0,213.0,万柳,北京,海淀,万柳,4
zu,3室1厅万泉新新家园,30000.0,159.0,海淀,北京,海淀,万柳,4
zu,1室1厅碧水云天2期,9900.0,81.0,海淀,北京,海淀,万柳,4
zu,3室2厅碧水云天1期,20000.0,137.0,海淀,北京,海淀,万柳,4
zu,3室2厅碧水云天2期,25000.0,171.0,海淀,北京,海淀,万柳,4
zu,"假一罚百,万柳书院,2025年新房源,稳定长租,有车",145000.0,323.0,万柳,北京,海淀,万柳,4
zu,3室2厅碧水云天1期,18500.0,147.0,海淀,北京,海淀,万柳,4
zu,3室2厅万泉新新家园,24000.0,136.0,海淀,北京,海淀,万柳,4
zu,万城华府龙园南北通透5居 395平毛坯豪宅 月租6万,60000.0,395.0,海淀,北京,海淀,万柳,4
zu,光大花园4室2厅精装修,22000.0,177.0,海淀,北京,海淀,万柳,4
zu,4室2厅锋尚国际公寓,28000.0,156.0,海淀,北京,海淀,万柳,4
zu,3室2厅碧水云天1期,18500.0,147.0,海淀,北京,海淀,万柳,4
zu,4室2厅光大水墨风景,38000.0,216.0,海淀,北京,海淀,万柳,4
zu,1室1厅锋尚国际公寓,9000.0,68.0,海淀,北京,海淀,万柳,4
zu,3室2厅碧水云天1期,18500.0,147.0,海淀,北京,海淀,万柳,4
zu,蜂鸟社区1室精装修企业推荐房源,6000.0,50.0,海淀,北京,海淀,万柳,4
zu,5室3厅万城华府海园,90000.0,380.0,海淀,北京,海淀,万柳,4
zu,1室1厅锋尚国际公寓,9000.0,68.0,海淀,北京,海淀,万柳,4
zu,3室2厅碧水云天1期,20000.0,137.0,海淀,北京,海淀,万柳,4
zu,5室3厅万城华府龙园,60000.0,395.0,海淀,北京,海淀,万柳,4
zu,4室2厅万泉新新家园,38000.0,269.0,海淀,北京,海淀,万柳,4
zu,蜂鸟社区1室精装修企业推荐房源,6000.0,50.0,海淀,北京,海淀,万柳,4
zu,4室2厅万泉新新家园,35000.0,248.0,海淀,北京,海淀,万柳,4
zu,2室1厅阳春光华枫树园,13000.0,105.0,海淀,北京,海淀,万柳,4
zu,3室2厅碧水云天2期,20000.0,125.0,海淀,北京,海淀,万柳,4
zu,新起点嘉园2室1厅精装修,15000.0,124.0,海淀,北京,海淀,万柳,4
zu,2室1厅光大水墨风景,17500.0,99.0,海淀,北京,海淀,万柳,4
zu,万柳蜂鸟社区精装一居 高层电梯房 6000元/月,6000.0,42.0,万柳,北京,海淀,万柳,4
zu,蜂鸟社区 1室1卫1厅 52.19平精装修 6500,6500.0,52.0,海淀,北京,海淀,万柳,4
zu,3室1厅万泉新新家园,30000.0,159.0,海淀,北京,海淀,万柳,4
zu,光大花园4室2厅精装修,22000.0,177.0,海淀,北京,海淀,万柳,4
zu,新起点嘉园5室2厅精装修,32000.0,300.0,海淀,北京,海淀,万柳,4
zu,光大花园4室2厅精装修,22000.0,177.0,海淀,北京,海淀,万柳,4
zu,4室2厅碧水云天1期,28500.0,178.0,海淀,北京,海淀,万柳,4
zu,5室3厅万城华府龙园,60000.0,395.0,海淀,北京,海淀,万柳,4
zu,蜂鸟社区1室1厅精装修,5600.0,52.0,海淀,北京,海淀,万柳,4
zu,2室2厅阳春光华枫树园,15900.0,107.0,海淀,北京,海淀,万柳,4
zu,新起点嘉园5室2厅精装修,32000.0,300.0,海淀,北京,海淀,万柳,4
zu,蜂鸟社区1室1厅精装修,6000.0,42.0,海淀,北京,海淀,万柳,4
zu,涧桥泊屋4室2厅精装修,28000.0,194.0,海淀,北京,海淀,万柳,4
zu,1室1厅碧水云天2期,9800.0,61.0,海淀,北京,海淀,万柳,4
zu,2室1厅光大水墨风景,17500.0,99.0,海淀,北京,海淀,万柳,4
zu,光大花园4室2厅精装修,22000.0,177.0,海淀,北京,海淀,万柳,4
zu,3室2厅碧水云天2期,18000.0,115.0,海淀,北京,海淀,万柳,4
zu,3室2厅碧水云天1期,19000.0,136.0,海淀,北京,海淀,万柳,4
zu,光大花园2室1厅豪华装修,13000.0,92.0,海淀,北京,海淀,万柳,4
zu,3室2厅碧水云天2期,20000.0,125.0,海淀,北京,海淀,万柳,4
zu,1室1厅锋尚国际公寓,9000.0,68.0,海淀,北京,海淀,万柳,4
zu,5室3厅万城华府海园,90000.0,380.0,海淀,北京,海淀,万柳,4
zu,1室1厅碧水云天2期,9800.0,61.0,海淀,北京,海淀,万柳,4
zu,4室2厅锋尚国际公寓,28000.0,156.0,海淀,北京,海淀,万柳,4
zu,5室3厅万城华府龙园,60000.0,395.0,海淀,北京,海淀,万柳,4
zu,涧桥泊屋4室2厅精装修,28000.0,194.0,海淀,北京,海淀,万柳,4
zu,3室2厅万泉新新家园,23000.0,136.0,海淀,北京,海淀,万柳,4
zu,光大花园4室2厅精装修 随时看房 价格可议,22000.0,177.0,海淀,北京,海淀,万柳,4
zu,万柳锋尚国际精装一居 南北通透电梯房,9000.0,68.0,万柳,北京,海淀,万柳,4
zu,1室1厅锋尚国际公寓,9000.0,68.0,海淀,北京,海淀,万柳,4
zu,5室3厅万城华府海园,90000.0,380.0,海淀,北京,海淀,万柳,4
zu,2室1厅光大水墨风景,17500.0,99.0,海淀,北京,海淀,万柳,4
zu,5室3厅万城华府龙园,60000.0,395.0,海淀,北京,海淀,万柳,4
zu,南北通透万柳书院3室2厅豪华装修,80000.0,213.0,万柳,北京,海淀,万柳,4
zu,3室1厅万泉新新家园,30000.0,159.0,海淀,北京,海淀,万柳,4
zu,1室1厅碧水云天2期,9900.0,81.0,海淀,北京,海淀,万柳,4
zu,3室2厅碧水云天1期,20000.0,137.0,海淀,北京,海淀,万柳,4
zu,3室2厅碧水云天2期,25000.0,171.0,海淀,北京,海淀,万柳,4
zu,"假一罚百,万柳书院,2025年新房源,稳定长租,有车",145000.0,323.0,万柳,北京,海淀,万柳,4
zu,3室2厅碧水云天1期,18500.0,147.0,海淀,北京,海淀,万柳,4
zu,3室2厅万泉新新家园,24000.0,136.0,海淀,北京,海淀,万柳,4
zu,万城华府龙园南北通透5居 395平毛坯豪宅 月租6万,60000.0,395.0,海淀,北京,海淀,万柳,4
zu,光大花园4室2厅精装修,22000.0,177.0,海淀,北京,海淀,万柳,4
zu,4室2厅锋尚国际公寓,28000.0,156.0,海淀,北京,海淀,万柳,4
zu,3室2厅碧水云天1期,18500.0,147.0,海淀,北京,海淀,万柳,4
zu,4室2厅光大水墨风景,38000.0,216.0,海淀,北京,海淀,万柳,4
zu,1室1厅锋尚国际公寓,9000.0,68.0,海淀,北京,海淀,万柳,5
zu,5室3厅万城华府龙园,60000.0,395.0,海淀,北京,海淀,万柳,5
zu,1室1厅锋尚国际公寓 交通便利随时看房,9000.0,68.0,海淀,北京,海淀,万柳,5
zu,新起点嘉园5室2厅精装修,32000.0,300.0,海淀,北京,海淀,万柳,5
zu,2室1厅光大水墨风景,17500.0,99.0,海淀,北京,海淀,万柳,5
zu,4室2厅万泉新新家园,38000.0,269.0,海淀,北京,海淀,万柳,5
zu,光大花园3室1厅精装修,14000.0,112.0,海淀,北京,海淀,万柳,5
zu,5室3厅万城华府海园,90000.0,380.0,海淀,北京,海淀,万柳,5
zu,蜂鸟社区1室1厅精装修,6000.0,47.0,海淀,北京,海淀,万柳,5
zu,3室2厅碧水云天1期,18500.0,147.0,海淀,北京,海淀,万柳,5
zu,4室2厅万泉新新家园,38000.0,269.0,海淀,北京,海淀,万柳,5
zu,4室2厅光大水墨风景,38000.0,216.0,海淀,北京,海淀,万柳,5
zu,3室2厅碧水云天2期,18000.0,115.0,海淀,北京,海淀,万柳,5
zu,5室3厅万城华府龙园,60000.0,395.0,海淀,北京,海淀,万柳,5
zu,阳春光华枫树园 2室1卫1厅 91.83平精装修 1,13500.0,91.0,海淀,北京,海淀,万柳,5
zu,3室2厅碧水云天2期,20000.0,125.0,海淀,北京,海淀,万柳,5
zu,新起点嘉园3室1厅精装修,19000.0,181.0,海淀,北京,海淀,万柳,5
zu,2室2厅万城华府龙园,25800.0,150.0,海淀,北京,海淀,万柳,5
zu,5室3厅万城华府海园,90000.0,380.0,海淀,北京,海淀,万柳,5
zu,2室1厅锋尚国际公寓,11500.0,67.0,海淀,北京,海淀,万柳,5
zu,4室2厅万泉新新家园,35000.0,248.0,海淀,北京,海淀,万柳,5
zu,涧桥泊屋4室2厅豪华装修,45000.0,199.0,海淀,北京,海淀,万柳,5
zu,蜂鸟社区1室1厅精装修,6500.0,52.0,海淀,北京,海淀,万柳,5
zu,涧桥泊屋3室2厅豪华装修,26000.0,127.0,海淀,北京,海淀,万柳,5
zu,5室2厅万泉新新家园,59000.0,313.0,海淀,北京,海淀,万柳,5
zu,1室1厅锋尚国际公寓,9000.0,68.0,海淀,北京,海淀,万柳,5
zu,3室2厅碧水云天2期,25000.0,171.0,海淀,北京,海淀,万柳,5
